Sentence_id,Season,Episode,Episode_num,Episode_id,Character,Line
235,236,1,Pilot,1,1, Morty:,"Uh, yeah. Well, you know, my-my Ferrari's in the shop. (nervously laughs) Just kidding."
236,237,1,Pilot,1,1, Jessica:,"You're Morty, right?"
237,238,1,Pilot,1,1, Morty:,Yeah. (Rick grabs Morty and takes him way)
238,239,1,Pilot,1,1, Rick:,"You can get his number later. Come on, Morty. We got to get out of here. You got to get those seeds out of your ass. (Rick and Morty are stopped by Jerry, Beth, and Principal Vagina)"
239,240,1,Pilot,1,1, Jerry:,"Oh, look, honey. It's our son with Albert Ein-douche."
240,241,1,Pilot,1,1, Beth:,What?
241,242,1,Pilot,1,1, Jerry:,"I'm an angry father, not an improviser."
242,243,1,Pilot,1,1, Rick:,"Oh, hi, Jerry. Oh, my goodness, Morty! What are you doing out of class? We talked about this. Your-your parents and I are very disappointed in-in this behavior... No? No takers? (Rick and Morty are back at home in the garage while Jerry and Beth start taking all his things and packing them up so he can move to the nursing home)"
243,244,1,Pilot,1,1, Rick:,You guys should really not be touching that stuff. It's beyond your reasoning.
244,245,1,Pilot,1,1, Jerry:,You're beyond our reasoning!
245,246,1,Pilot,1,1, Rick:,Takes one to know one.
246,247,1,Pilot,1,1, Beth:,"Dad, how could you make my son miss an entire semester of school? I mean, it's not like he's a hot girl. He can't just bail on his life and set up shop in someone else's."
247,248,1,Pilot,1,1, Rick:,What what are you guys doing with my stuff?
248,249,1,Pilot,1,1, Beth:,We're moving you to a nursing home.
249,250,1,Pilot,1,1, Rick:,"A nursing home? What are what are you, nuts? I'm a genius. I build robots for fun."
250,251,1,Pilot,1,1, Jerry:,"Well, now you can build baskets and watch Paul Newman movies on VHS and mentally scar the Boy Scouts every Christmas."
251,252,1,Pilot,1,1, Beth:,What does that mean?
252,253,1,Pilot,1,1, Jerry:,It's personal.
253,254,1,Pilot,1,1, Morty:,"Dad, mom, come on. Rick just needed my help is all."
254,255,1,Pilot,1,1, Jerry:,"Morty, stay out of this. You are obviously not capable of judging these situations on your own."
255,256,1,Pilot,1,1, Rick:,What are you trying to say about Morty? That he's stupid or something?
256,257,1,Pilot,1,1, Beth:,"Oh, don't high-road us, dad. You know fully well that Morty is the last child that needs to be missing classes."
257,258,1,Pilot,1,1, Rick:,I-I-I don't know what you mean by that. Can can can you be a little bit more specific?
258,259,1,Pilot,1,1, Jerry:,"Oh, for crying out—he's got some kind of disability or something. Is that what you want us to say?"
259,260,1,Pilot,1,1, Morty:,I do?
260,261,1,Pilot,1,1, Jerry:,"Well, duh doy, son. Look, I love you, Morty, but we both know you're not as fast as the other kids, and if you want to compete in this world, you got to work twice as hard."
261,262,1,Pilot,1,1, Morty:,"Aw, geez, dad. Y-you know, that's a lot to drop on a kid all at once."
262,263,1,Pilot,1,1, Rick:,"Morty, t-tell your parents the square root of pi."
263,264,1,Pilot,1,1, Morty:,"Oh, come on, Rick. You know I can't."
264,265,1,Pilot,1,1, Rick:,"The square root of Pi, Morty. Go!"
265,266,1,Pilot,1,1, Morty:,1.77245385... Whoa!
266,267,1,Pilot,1,1, Beth:,What the hell?
267,268,1,Pilot,1,1, Jerry:,(checks Morty's answer with calculator) Holy crap. He's right.
268,269,1,Pilot,1,1, Rick:,"Morty, tell your parents the first law of Thermodynamics."
269,270,1,Pilot,1,1, Morty:,"""The increment in the internal energy of a system is equal to the increment of heat supplied to the system."" Wow! I'm so smart!"
270,271,1,Pilot,1,1, Jerry:,But—
271,272,1,Pilot,1,1, Rick:,I told the both of you school is stupid. It's not how you learn things. Morty's a gifted child. He has a special mind. That's why he's my little helper. He's like me. He's gonna be doing great science stuff later in his life. He's too smart for school. He needs to keep hanging out and helping me.
272,273,1,Pilot,1,1, Beth:,"Jerry, I don't want whatever's happening here to stop."
273,274,1,Pilot,1,1, Jerry:,"No, I-I understand. Uh, maybe we overreacted. But he has to keep going to school."
274,275,1,Pilot,1,1, Rick:,"Okay, Jerry. You drive a hard bargain, but what am I supposed to do? Say no? You-you really wear the pants around here. I just want you to know, between us, from now on, it's gonna be clear communication. (Summer butts in, crying over the death of Frank)"
275,276,1,Pilot,1,1, Summer:,(crying) Frank Palicky was frozen to death today!
276,277,1,Pilot,1,1, Rick:,"No idea what you're talking about. (Summer leaves, crying)"
277,278,1,Pilot,1,1, Jerry:,"Okay. Well, uh, Morty, it's your bedtime in an hour. Don't stay up all night again. This is good, though. This can work. I think we can be a family and now, Beth, if you'll have me, I would love to have you."
278,279,1,Pilot,1,1, Beth:,You know what? Okay. (she and Jerry leave)
279,280,1,Pilot,1,1, Morty:,"Holy cow, Rick. I didn't know hanging out with you was making me smarter."
280,281,1,Pilot,1,1, Rick:,"Full disclosure, Morty it's not. Temporary superintelligence is just a side effect of the mega seeds dissolving in your rectal cavity."
281,282,1,Pilot,1,1, Morty:,"Aw, man."
282,283,1,Pilot,1,1, Rick:,"Yeah, and once those seeds wear off, you're gonna lose most of your motor skills, and you're also gonna lose a significant amount of brain functionality for 72 hours, Morty."
283,284,1,Pilot,1,1,Scene Action:, Starting right about now.
284,285,1,Pilot,1,1, Morty:,"Ohh, man. (losing consciousness) Oh, geez! Ohh. (drops to the ground and starts moaning as he has a seizure)"
285,286,1,Pilot,1,1, Rick:,"I'm sorry, Morty. It's a bummer. In reality, you're as dumb as they come and I needed those seeds real bad, and I had to give them up just to get your parents off my back, so now we're gonna have to go get more adventures. (excitedly looks down upon him, telling him about their future adventures) And then we're gonna go on even more adventures after that, Morty and you're gonna keep your mouth shut about it, Morty, because the world is full of idiots that don't understand what's important, and they'll tear us apart, Morty but if you stick with me, I'm gonna accomplish great things, Morty, and you're gonna be part of them, and together, we're gonna run around, Morty. We're gonna do all kinds of wonderful things, Morty. Just you and me, Morty. The outside world is our enemy, Morty. We're the only friends we've got, Morty. It's just Rick and Morty. Rick and Morty and their adventures, Morty. Rick and Morty forever and forever. Morty's things. Me and Rick and Morty running around, and Rick and Morty time. All day long, forever. All a hundred days. Rick and Morty forever 100 times. Over and over, rickandmortyadventures.com. All 100 years. Every minute, rickandmorty.com."
286,287,1,Pilot,1,1,Scene Action:, [Cut to black] 
287,288,1,Lawnmower_Dog,2,2,Scene Action:,(Jerry and Summer are in the living room. Jerry is flipping through channels on TV and Summer is texting)
288,289,1,Lawnmower_Dog,2,2, TV:,Coin collecting is considered the perfect hobby.
289,290,1,Lawnmower_Dog,2,2,Scene Action:, beautiful putt right there good birdie.
290,291,1,Lawnmower_Dog,2,2,Scene Action:, That's only the eighth birdie of the day.
291,292,1,Lawnmower_Dog,2,2,Scene Action:,"(Snuffles walks up to Jerry are sits there, looking at him)"
292,293,1,Lawnmower_Dog,2,2, Jerry:,What? Why are you looking at me? You want to go outside? Outside? (Sigh)
293,294,1,Lawnmower_Dog,2,2,Scene Action:, (Jerry opens the door to let Snuffles out but he still just stands there)
294,295,1,Lawnmower_Dog,2,2, Jerry:,Outside?
295,296,1,Lawnmower_Dog,2,2,Scene Action:, (Snuffles pees on the carpet)
296,297,1,Lawnmower_Dog,2,2, Jerry:,Are you kidding me?! Come on!
297,298,1,Lawnmower_Dog,2,2, Summer:,"Oh, my God."
298,299,1,Lawnmower_Dog,2,2,Scene Action:,(Morty hears his dad yelling and runs into the room to check up on him)
299,300,1,Lawnmower_Dog,2,2, Morty:,What's wrong?
300,301,1,Lawnmower_Dog,2,2, Jerry:,Your idiot dog!
301,302,1,Lawnmower_Dog,2,2, Morty:,"Oh, he he didn't mean it, dad. Did you, snuffles? You're a good boy."
302,303,1,Lawnmower_Dog,2,2, Jerry:,"Don't praise him now, Morty! He just peed on the carpet! Bad dog! Bad!"
303,304,1,Lawnmower_Dog,2,2,Scene Action:, (Jerry grabs Snuffles by the head and stuffs his face into the pee puddle just as Rick walks in)
304,305,1,Lawnmower_Dog,2,2,Rick:,"Morty, come on. I need your help tonight."
305,306,1,Lawnmower_Dog,2,2, Jerry:,"Hey, wait, hold on a second, Rick. You wouldn't by any chance have some sort of crazy science thing you could whip up that might help make this dog a little smarter, would you?"
306,307,1,Lawnmower_Dog,2,2, Rick:,"I thought the whole point of having a dog was to feel superior, Jerry. If I were you, I wouldn't pull that thread. Come on, Morty."
307,308,1,Lawnmower_Dog,2,2, Jerry:,"Listen, Rick, if you're gonna stay here rent-free and use my son for your stupid science, the least you could do is put a little bit of it to use for the family. You make that dog smart or Morty's grounded!"
308,309,1,Lawnmower_Dog,2,2, Summer:,Ha-ha!
309,310,1,Lawnmower_Dog,2,2, Morty:,"Aw, man!"
310,311,1,Lawnmower_Dog,2,2, Rick:,"Boy, you really got me up against a wall this time, Jerry."
311,312,1,Lawnmower_Dog,2,2,Scene Action:, (Rick goes into the garage and quickly whips up a helmet and comes back and puts it on Snuffles)
312,313,1,Lawnmower_Dog,2,2, Rick:,"All right, Ruffles What's his name?"
313,314,1,Lawnmower_Dog,2,2, Morty:,Snuffles.
314,315,1,Lawnmower_Dog,2,2, Rick:,"Snuffles, shake."
315,316,1,Lawnmower_Dog,2,2,Scene Action:, (Snuffles understands his and shakes)
316,317,1,Lawnmower_Dog,2,2, Rick:,Roll over.
317,318,1,Lawnmower_Dog,2,2,Scene Action:, (Snuffles rolls over)
318,319,1,Lawnmower_Dog,2,2, Rick:,Go to the bathroom.
319,320,1,Lawnmower_Dog,2,2,Scene Action:," (Snuffles goes out of the room, a toilet flush is heard, and then he returns)"
320,321,1,Lawnmower_Dog,2,2, Jerry:,Holy crap!
321,322,1,Lawnmower_Dog,2,2, Summer:,No way.
322,323,1,Lawnmower_Dog,2,2, Rick:,"Yeah, you're at the top of your game now, Jerry. Have fun. Come on, Morty."
323,324,1,Lawnmower_Dog,2,2,Scene Action:, (Rick and Morty go into the garage)
324,325,1,Lawnmower_Dog,2,2, Morty:,"That was fantastic, Rick!"
325,326,1,Lawnmower_Dog,2,2, Rick:,"Yeah, Morty, if you like that, boy, you're you're really going to flip your lid over this one."
326,327,1,Lawnmower_Dog,2,2,Scene Action:, (Rick shows Morty a tiny metal ear-piece like device)
327,328,1,Lawnmower_Dog,2,2, Morty:,W-w-w-what is it?
328,329,1,Lawnmower_Dog,2,2, Rick:,"It's a device, Morty, that when you put it in your ear, you can enter people's dreams, Morty. It's just like that movie that you keep crowing about."
329,330,1,Lawnmower_Dog,2,2, Morty:,"You talking about ""Inception""?"
330,331,1,Lawnmower_Dog,2,2, Rick:,"That's right, Morty. This is gonna be a lot like that, except, you know, it's gonna may-(Belch)-be make sense."
331,332,1,Lawnmower_Dog,2,2, Morty:,"""Inception"" made sense."
332,333,1,Lawnmower_Dog,2,2,Rick:,"You don't have to try to impress me, Morty. Listen, tonight we're gonna go into the home of your math teacher, Mr. Goldenfold, and we're gonna incept the idea in his brain to give you A's in math, Morty. That way you can, you know, y-you're gonna help me with my science, Morty, all the time."
333,334,1,Lawnmower_Dog,2,2, Morty:,"Geez, Rick, in the time it took you to make this thing, couldn't you have just, you know, helped me with my homework?"
334,335,1,Lawnmower_Dog,2,2, Rick:,"Are you listening to me, Morty? Homework is stupid. The whole point is to get less of it."
335,336,1,Lawnmower_Dog,2,2,Scene Action:, (Rick and Morty get into the space cruiser and start going off)
336,337,1,Lawnmower_Dog,2,2, Rick:,"Come on, let's just get over there and deal with this thing. W-we're gonna incept your teacher. You're frustrating me."
337,338,1,Lawnmower_Dog,2,2,Scene Action:," (Mr. Goldenfold is in his home, watching TV on the couch, eating nachos, half asleep)"
338,339,1,Lawnmower_Dog,2,2,Mrs. Pancakes:,You don't know me!
339,340,1,Lawnmower_Dog,2,2, Mr. Goldenfold:,"' Nice, Mrs. Pancakes real nice."
340,341,1,Lawnmower_Dog,2,2,Scene Action:, (Mr. Goldenfold falls asleep just as Rick and Morty sneak in through his window)
341,342,1,Lawnmower_Dog,2,2, Commercial Announcer:,"Next week on ""The days and nights of Mrs. Pancakes"""
342,343,1,Lawnmower_Dog,2,2, Mrs. Pancakes:,You don't know me!
343,344,1,Lawnmower_Dog,2,2, Mr. Pancakes:,"Then let me get to know yo, damn it!"
344,345,1,Lawnmower_Dog,2,2, Rick:,Uh-oh! Spoilers!
345,346,1,Lawnmower_Dog,2,2,Scene Action:, (Rick quickly turns off the TV)
346,347,1,Lawnmower_Dog,2,2, Rick:,I'm a full season behind.
347,348,1,Lawnmower_Dog,2,2, Morty:,"Wow, Rick, I can't believe we're sitting around, standing around in Mr. Goldenfold's house. It's really weird."
348,349,1,Lawnmower_Dog,2,2, Rick:,"It's about to get a whole lot weirder, Morty."
349,350,1,Lawnmower_Dog,2,2,Scene Action:," (Rick puts inception devices on everyone and they enter Mr. Goldenfold's dream. Here, he is sitting on the airplane and Mrs. Pancakes is the flight attendant serving snacks)"
350,351,1,Lawnmower_Dog,2,2, Mrs. Pancakes:,Wheat thins. Wheat thins.
351,352,1,Lawnmower_Dog,2,2, Mr. Goldenfold:,I'll take two.
352,353,1,Lawnmower_Dog,2,2, Mrs. Pancakes:,"Oh, I think you've had enough, sir."
353,354,1,Lawnmower_Dog,2,2, Mr.Goldenfold:,You don't know me.
354,355,1,Lawnmower_Dog,2,2, Rick:,"All right, Morty, time to make our move."
355,356,1,Lawnmower_Dog,2,2,Scene Action:, (Rick grabs some sodas and a cloth while Mr. Goldenfold and Mrs. Pancakes play around with each other)
356,357,1,Lawnmower_Dog,2,2, Mr. Goldenfold:,Make it bounce.
357,358,1,Lawnmower_Dog,2,2, Mrs. Pancakes:,"No, you didn't."
358,359,1,Lawnmower_Dog,2,2, Mr. Goldenfold:,"Oh, jiggle it now."
359,360,1,Lawnmower_Dog,2,2, Mrs. Pancakes:,You better stop with that.
360,361,1,Lawnmower_Dog,2,2,Scene Action:," (Rick and Morty jump out, disguised as Muslim terrorists, wearing soda bottles as bombs and Morty wearing the cloth on his head like an Islamic woman)"
361,362,1,Lawnmower_Dog,2,2, Rick:,Allahu (Belch) akbar! We're gonna take control of this plane! We're gonna 9/11 it unless Morty Smith gets better grades in math!
362,363,1,Lawnmower_Dog,2,2,Scene Action:," (The passengers are frozen in shock, but Mr. Goldenfold gets up and stands against him)"
363,364,1,Lawnmower_Dog,2,2, Rick:,"Hey! I said nobody move, buddy!"
364,365,1,Lawnmower_Dog,2,2, Mr. Goldenfold:,The name's not buddy. It's Goldenfold. Nice to wheat you!
365,366,1,Lawnmower_Dog,2,2,Scene Action:," (Mr. Goldenfold throws a bunch of wheat thins at them, and it cuts their flesh like ninja stars)"
366,367,1,Lawnmower_Dog,2,2, Rick:,"Take cover, Morty!"
367,368,1,Lawnmower_Dog,2,2,Scene Action:," (Mr. Goldenfold suddenly takes out two giant firearms and starts firing them at the two, just after Rick and Morty hide behind the seats, sheltering themselves from the attacks.)"
