Sentence_id,Season,Episode,Episode_num,Episode_id,Character,Line,Line_no_stopwords
714,715,1,Anatomy_Park_(episode),3,3,Rick :,"Morty, can you hear me? Head North! ",morty hear head north
717,718,1,Anatomy_Park_(episode),3,3,Rick:,"  Depending on my aim, you should be just south of the entrance. ",depending aim south entrance
719,720,1,Anatomy_Park_(episode),3,3,Rick:,"Welcome, Morty.   ...to Anatomy Park! ",welcome morty anatomy park
721,722,1,Anatomy_Park_(episode),3,3,Rick:,"It's a little business venture I've been cookin' up on the side with Dr. Bloom.   An amusement park inside a human body. Science isn't cheap, Morty. This should really help put a dent in the overhead. ",little business venture cookin side dr. bloom amusement park inside human body science cheap morty really help put dent overhead
723,724,1,Anatomy_Park_(episode),3,3,Rick:,"You got a problem with that last one, Morty? ",got problem last one morty
725,726,1,Anatomy_Park_(episode),3,3,Rick:,"Okay, alright, if I sounded a little defensive, it's because Pirates of the Pancreas was my baby. ",okay alright sounded little defensive pirates pancreas baby
727,728,1,Anatomy_Park_(episode),3,3,Rick:,"I-I got a lot of push-back when I pitched it, Morty. I guess I'm still a little defensive. Let's just find Dr. Bloom, alright? I-I'm picking up a distress signal in the liver, Morty. ",i-i got lot push-back pitched morty guess still little defensive let find dr. bloom alright i-i picking distress signal liver morty
729,730,1,Anatomy_Park_(episode),3,3,Rick:,Proceed to the liver. ,proceed liver
736,737,1,Anatomy_Park_(episode),3,3,Rick:,"Liver's under maintenance. Ruben's seen some rough years, Morty. Don't judge. You don't agree to have a theme park built inside you if your life's going great. ",liver maintenance ruben seen rough years morty judge agree theme park built inside life going great
740,741,1,Anatomy_Park_(episode),3,3,Rick:,"No no, Morty. The only monster here is alco-- buurp --holism.   That is an animatronic werewolf. ",morty monster alco buurp holism animatronic werewolf
750,751,1,Anatomy_Park_(episode),3,3,Rick:,"Hey Bloom, it's Rick. What the hell's goin' on here? ",hey bloom rick hell goin
756,757,1,Anatomy_Park_(episode),3,3,Rick:,Watch it. ,watch
823,824,1,Anatomy_Park_(episode),3,3,Rick:,"Just take a deep breath, Ruben. ",take deep breath ruben
832,833,1,Anatomy_Park_(episode),3,3,Rick:,"Oh, great work, Morty.   I'll just cure it, and then-- ",oh great work morty cure
834,835,1,Anatomy_Park_(episode),3,3,Rick:,"Okay. Well I can't cure death. This is bad, Morty. You're trapped in a dead man. Listen, if the situation keeps darkening, do yourself a favor-- ",okay well ca cure death bad morty trapped dead man listen situation keeps darkening favor
836,837,1,Anatomy_Park_(episode),3,3,Rick:,"--and hop by Pirates of the Pancreas. Obviously I'm biased, but, I think it's great, Morty. ",hop pirates pancreas obviously biased think great morty
838,839,1,Anatomy_Park_(episode),3,3,Rick:,"  It's a bunch of pirates runnin' around a-a-a- pancreas. We don't whitewash it either, Morty. The pirates are really rapey. The top priority is to get you guys out of there, but I'm just saying, if that becomes impossible-- ",bunch pirates runnin around a-a-a- pancreas whitewash either morty pirates really rapey top priority get guys saying becomes impossible
841,842,1,Anatomy_Park_(episode),3,3,Rick:,"--please, you gotta treat yourself. ",please gotta treat
860,861,1,Anatomy_Park_(episode),3,3,Rick :,"Oh. Oh, Morty. Strike one. ",oh oh morty strike one
961,962,1,Anatomy_Park_(episode),3,3,Rick :,"Morty, you wanna put it on mute or something?   ",morty wan na put mute something
964,965,1,Anatomy_Park_(episode),3,3,Rick:,I'm trying to concentrate. ,trying concentrate
967,968,1,Anatomy_Park_(episode),3,3,Rick:,"  Not now, Jerry. I've got much, much smaller fish to fry. ",jerry got much much smaller fish fry
970,971,1,Anatomy_Park_(episode),3,3,Rick:,"Relative... That's it! Relative size! Jerry, hand me a scalpel and a bundle of dynamite!   Morty! Can you get to the left nipple? ",relative relative size jerry hand scalpel bundle dynamite morty get left nipple
974,975,1,Anatomy_Park_(episode),3,3,Rick :,"Morty, I'm talkin' about Ruben's left nipple! ",morty talkin ruben left nipple
1000,1001,1,Anatomy_Park_(episode),3,3,Rick:,"I'm almost there, Morty! ",almost morty
1032,1033,1,Anatomy_Park_(episode),3,3,Rick:,Where's Dr. Bloom? ,dr. bloom
1034,1035,1,Anatomy_Park_(episode),3,3,Rick:,"Goddamn it, Morty, I ask you to do one thing! ",goddamn morty ask one thing
1058,1059,1,Anatomy_Park_(episode),3,3,Rick:,Too bad about Dr. Bloom.   He was a genius. The only man capable of creating a new Anatomy Park. ,bad dr. bloom genius man capable creating new anatomy park
1060,1061,1,Anatomy_Park_(episode),3,3,Rick:,What about Pirates of the Pancreas...? ,pirates pancreas
1062,1063,1,Anatomy_Park_(episode),3,3,Rick:,Booyah! Hold your breath! ,booyah hold breath
1066,1067,1,Anatomy_Park_(episode),3,3,Rick:,"Yeah, so I heard. You dodged a bullet, Morty, trust me.   Puffy vagina. ",yeah heard dodged bullet morty trust puffy vagina
1068,1069,1,Anatomy_Park_(episode),3,3,Rick:,"C'mon. Let's get some stuffing, I'm starving. ",let get stuffing starving
1071,1072,1,Anatomy_Park_(episode),3,3,Rick:,"Oh, unbelievable. We got a bunch of robot computer people sittin' around with their faces stuffed in computer screens.   Do you realize Christ was born today? Jesus Christ our Savior was born today! A-A-A-Are you people even human? What kind of Christmas is this? ",oh unbelievable got bunch robot computer people sittin around faces stuffed computer screens realize christ born today jesus christ savior born today a-a-a-are people even human kind christmas
1076,1077,1,Anatomy_Park_(episode),3,3,Rick:,"Loud and clear, Annie. ",loud clear annie
1080,1081,1,Anatomy_Park_(episode),3,3,Rick:,Hey everybody. ,hey everybody
1083,1084,1,Anatomy_Park_(episode),3,3,Rick:,"Yeah, talk to me. ",yeah talk
1087,1088,1,Anatomy_Park_(episode),3,3,Rick:,"Those guys are inside you building a piece of shit, Ethan! They're inside you building a monument to compromise! bleep. bleep those people. bleep this whole thing, Ethan. ",guys inside building piece shit ethan inside building monument compromise bleep bleep people bleep whole thing ethan
1092,1093,1,M._Night_Shaym-Aliens!,4,4,Rick:,T-t-t-this is just sloppy craftsmanship. ,t-t-t-this sloppy craftsmanship
1094,1095,1,M._Night_Shaym-Aliens!,4,4,Rick:,"Oh, yes, Morty. It's almost unbelievable, isn't it? ",oh yes morty almost unbelievable
1096,1097,1,M._Night_Shaym-Aliens!,4,4,Rick:,"Oh, sure, buddy. Yeah. Sure. B-brilliant. Very convincing. ",oh sure buddy yeah sure b-brilliant convincing
1098,1099,1,M._Night_Shaym-Aliens!,4,4,Rick:,"Oh! Responsive, too! In real time! I love it! ",oh responsive real time love
1102,1103,1,M._Night_Shaym-Aliens!,4,4,Rick:,"Oh, what's with Mom? So, you're saying that she's acting weird? How soph--buurp--isticated. Careful, guys. You're gonna burn out the CPU with this one. ",oh mom saying acting weird soph buurp isticated careful guys gonna burn cpu one
1104,1105,1,M._Night_Shaym-Aliens!,4,4,Rick:,"Whatever, quote-unquote ""Morty."" ",whatever quote-unquote `` morty
1116,1117,1,M._Night_Shaym-Aliens!,4,4,Rick:,  Interesting... ,interesting
1128,1129,1,M._Night_Shaym-Aliens!,4,4,Rick:,"  Morty, u-uh, come on. There's a family emergency. ",morty u-uh come family emergency
1131,1132,1,M._Night_Shaym-Aliens!,4,4,Rick:,He doesn't care. ,care
1133,1134,1,M._Night_Shaym-Aliens!,4,4,Rick:,"Take a shower with me, Morty. ",take shower morty
1135,1136,1,M._Night_Shaym-Aliens!,4,4,Rick:,"Listen to me, Morty. Get your clothes off and get in the shower right now.   Y-y-y-you got to trust me, Morty. ",listen morty get clothes get shower right y-y-y-you got trust morty
1137,1138,1,M._Night_Shaym-Aliens!,4,4,Rick:,"Morty, that's not class. T-t-t-that wasn't your teacher. This isn't your school. This entire world is not the world. We're inside a huge simulation chamber on an alien spaceship. ",morty class t-t-t-that teacher school entire world world inside huge simulation chamber alien spaceship
1139,1140,1,M._Night_Shaym-Aliens!,4,4,Rick:,"It's all fake buurp Morty, all of it. Nanobotic renderings, a bunch of... crazy, fake nonsense, Morty. I couldn't say so until we got in the shower. They won't monitor us in here. ",fake buurp morty nanobotic renderings bunch crazy fake nonsense morty could say got shower wo monitor us
1141,1142,1,M._Night_Shaym-Aliens!,4,4,Rick:,"Zigerion scammers, Morty. The galaxy's most ambitious, least successful con artists. You know, it's lucky for us they're also really uncomfortable with nudity. ",zigerion scammers morty galaxy ambitious least successful con artists know lucky us also really uncomfortable nudity
1143,1144,1,M._Night_Shaym-Aliens!,4,4,Rick:,"I can't let you do that, Morty. ",ca let morty
1146,1147,1,M._Night_Shaym-Aliens!,4,4,Rick:,No! You give it to me! ,give
1148,1149,1,M._Night_Shaym-Aliens!,4,4,Rick:,"Morty, come on! Morty! ",morty come morty
1177,1178,1,M._Night_Shaym-Aliens!,4,4,Rick:,"Uhp, uhp, uhp! Morty, keep your hands off your ding-dong! It's the only way we can speak freely. Look around you, Morty. Do you really think this world is real? You'd have to be an idiot not to notice all the sloppy details. Look, that guy's putting a bun between two hot dogs. ",uhp uhp uhp morty keep hands ding-dong way speak freely look around morty really think world real idiot notice sloppy details look guy putting bun two hot dogs
1179,1180,1,M._Night_Shaym-Aliens!,4,4,Rick:,"Well, look at that old lady. She's, she's walking a cat on a leash. ",well look old lady walking cat leash
1181,1182,1,M._Night_Shaym-Aliens!,4,4,Rick:,"Look, I-I-I don't wanna hear about Mrs. Spencer, Morty! She's an idiot! Alright, alright, there. W-what about that, Morty? ",look i-i-i wan na hear mrs. spencer morty idiot alright alright w-what morty
1184,1185,1,M._Night_Shaym-Aliens!,4,4,Rick:,"Oh, really, Morty? Are you sure you haven't seen that somewhere in real life before? ",oh really morty sure seen somewhere real life
1186,1187,1,M._Night_Shaym-Aliens!,4,4,Rick:,"You're missing the point, Morty. Why would he drive a smaller toaster with wheels? I mean, does your car look like a smaller version of your house? No. ",missing point morty would drive smaller toaster wheels mean car look like smaller version house
1188,1189,1,M._Night_Shaym-Aliens!,4,4,Rick:,"Well, that would be obvious to you, Morty, if you'd been paying attention. ",well would obvious morty paying attention
1193,1194,1,M._Night_Shaym-Aliens!,4,4,Rick:,"Yeah, it's a special fuel I invented to travel through space faster than anybody else. These Zigerions are always trying to scam me out of my secrets, but they made a big mistake this time, Morty. They dragged you into this. Now they're gonna pay! ",yeah special fuel invented travel space faster anybody else zigerions always trying scam secrets made big mistake time morty dragged gonna pay
1195,1196,1,M._Night_Shaym-Aliens!,4,4,Rick:,"We'll scam the scammers, Morty. And we're gonna take them for everything they've got. ",scam scammers morty gonna take everything got
1231,1232,1,M._Night_Shaym-Aliens!,4,4,Rick:,"Morty, relax. It's just a bunch of 1s and 0s out there. You're gonna be fine.   Yo, deejay, drop that beat. ",morty relax bunch 1s 0s gonna fine yo deejay drop beat
1234,1235,1,M._Night_Shaym-Aliens!,4,4,Rick:,"Uh-oh, Morty. This crowd looks too small for one of our famous rap concerts. I don't think we can perform our new song, ""The Recipe for Concentrated Dark Matter,"" for a crowd this tiny. ",uh-oh morty crowd looks small one famous rap concerts think perform new song `` recipe concentrated dark matter crowd tiny
1237,1238,1,M._Night_Shaym-Aliens!,4,4,Rick:,"Now that's more like it! Morty, here we go. Let me hear everybody say ""hey-oh!"" yeah!   ",like morty go let hear everybody say `` hey-oh yeah
1241,1242,1,M._Night_Shaym-Aliens!,4,4,Rick:,"Yo, everyone whose first name begins with an ""L"" who isn't Hispanic, walk in a circle the same number of times as the square root of your age times ten!   Run, Morty! Before the system reboots! ",yo everyone whose first name begins `` l hispanic walk circle number times square root age times ten run morty system reboots
